time,longitude,latitude
2016-02-10 14:29:00,-14.43235,-30.141945
2016-02-10 14:30:00,-14.431045,-30.141785
2016-02-10 14:31:00,-14.429732,-30.141608
2016-02-10 14:32:00,-14.428433,-30.141463
2016-02-10 14:33:00,-14.427125,-30.14134
2016-02-10 14:34:00,-14.425827,-30.14117
2016-02-10 14:35:00,-14.424517,-30.141027
2016-02-10 14:36:00,-14.423197,-30.140885
2016-02-10 14:37:00,-14.421863,-30.140738
2016-02-10 14:38:00,-14.420548,-30.14062
2016-02-10 14:39:00,-14.419213,-30.140463
2016-02-10 14:40:00,-14.41788,-30.140287
2016-02-10 14:41:00,-14.416582,-30.14015
2016-02-10 14:42:00,-14.415272,-30.139988
2016-02-10 14:43:00,-14.413932,-30.139865
2016-02-10 14:44:00,-14.4126,-30.139707
2016-02-10 14:45:00,-14.411255,-30.139552
2016-02-10 14:46:00,-14.409888,-30.139372
2016-02-10 14:47:00,-14.40852,-30.13922
2016-02-10 14:48:00,-14.40712,-30.13909
2016-02-10 14:49:00,-14.405715,-30.138918
2016-02-10 14:50:00,-14.404337,-30.13874
2016-02-10 14:51:00,-14.402978,-30.138607
2016-02-10 14:52:00,-14.401633,-30.13844
2016-02-10 14:53:00,-14.400302,-30.138273
2016-02-10 14:54:00,-14.398972,-30.138143
2016-02-10 14:55:00,-14.39764,-30.137988
2016-02-10 14:56:00,-14.39628,-30.137857
2016-02-10 14:57:00,-14.394925,-30.137682
2016-02-10 14:58:00,-14.393553,-30.137547
2016-02-10 14:59:00,-14.392223,-30.137355
2016-02-10 15:00:00,-14.39089,-30.137168
2016-02-10 15:01:00,-14.389522,-30.137067
2016-02-10 15:02:00,-14.388142,-30.136923
2016-02-10 15:03:00,-14.386758,-30.13677
2016-02-10 15:04:00,-14.385377,-30.1366
2016-02-10 15:05:00,-14.384035,-30.136457
2016-02-10 15:06:00,-14.382732,-30.136267
2016-02-10 15:07:00,-14.381423,-30.13613
2016-02-10 15:08:00,-14.380092,-30.135975
2016-02-10 15:09:00,-14.378765,-30.13583
2016-02-10 15:10:00,-14.377447,-30.135713
2016-02-10 15:11:00,-14.376123,-30.135572
2016-02-10 15:12:00,-14.374773,-30.135418
2016-02-10 15:13:00,-14.37344,-30.135217
2016-02-10 15:14:00,-14.372087,-30.135093
2016-02-10 15:15:00,-14.370747,-30.134935
2016-02-10 15:16:00,-14.369408,-30.134783
2016-02-10 15:17:00,-14.368082,-30.134602
2016-02-10 15:18:00,-14.366712,-30.134447
2016-02-10 15:19:00,-14.365375,-30.134305
2016-02-10 15:20:00,-14.36403,-30.134158
2016-02-10 15:21:00,-14.362702,-30.134005
2016-02-10 15:22:00,-14.361393,-30.133853
2016-02-10 15:23:00,-14.360057,-30.133702
2016-02-10 15:24:00,-14.358728,-30.133557
2016-02-10 15:25:00,-14.357397,-30.133408
2016-02-10 15:26:00,-14.356013,-30.13328
2016-02-10 15:27:00,-14.354627,-30.133135
2016-02-10 15:28:00,-14.353257,-30.132948
2016-02-10 15:29:00,-14.351887,-30.132773
2016-02-10 15:30:00,-14.350495,-30.132623
2016-02-10 15:31:00,-14.349088,-30.13247
2016-02-10 15:32:00,-14.34769,-30.132308
2016-02-10 15:33:00,-14.346302,-30.132118
2016-02-10 15:34:00,-14.344918,-30.131945
2016-02-10 15:35:00,-14.343522,-30.1318
2016-02-10 15:36:00,-14.342172,-30.131628
2016-02-10 15:37:00,-14.340795,-30.131472
2016-02-10 15:38:00,-14.339425,-30.131323
2016-02-10 15:39:00,-14.338008,-30.131158
2016-02-10 15:40:00,-14.336595,-30.131012
2016-02-10 15:41:00,-14.335205,-30.130865
2016-02-10 15:42:00,-14.333825,-30.130683
2016-02-10 15:43:00,-14.332475,-30.130452
2016-02-10 15:44:00,-14.331138,-30.130312
2016-02-10 15:45:00,-14.329787,-30.130208
2016-02-10 15:46:00,-14.328442,-30.130053
2016-02-10 15:47:00,-14.327082,-30.129915
2016-02-10 15:48:00,-14.325747,-30.129745
2016-02-10 15:49:00,-14.324428,-30.129567
2016-02-10 15:50:00,-14.323117,-30.129432
2016-02-10 15:51:00,-14.321743,-30.129282
2016-02-10 15:52:00,-14.320398,-30.129127
2016-02-10 15:53:00,-14.319018,-30.128955
2016-02-10 15:54:00,-14.317597,-30.128842
2016-02-10 15:55:00,-14.31622,-30.128638
2016-02-10 15:56:00,-14.314832,-30.128472
2016-02-10 15:57:00,-14.313448,-30.128302
2016-02-10 15:58:00,-14.31204,-30.128157
2016-02-10 15:59:00,-14.310632,-30.127985
2016-02-10 16:00:00,-14.309247,-30.127793
2016-02-10 16:01:00,-14.307878,-30.127603
2016-02-10 16:02:00,-14.306502,-30.127467
2016-02-10 16:03:00,-14.305132,-30.127375
2016-02-10 16:04:00,-14.303762,-30.12722
2016-02-10 16:05:00,-14.302383,-30.127008
2016-02-10 16:06:00,-14.300985,-30.126837
2016-02-10 16:07:00,-14.299597,-30.126693
2016-02-10 16:08:00,-14.298198,-30.126503
2016-02-10 16:09:00,-14.296798,-30.126362
2016-02-10 16:10:00,-14.295358,-30.126183
2016-02-10 16:11:00,-14.293915,-30.126037
2016-02-10 16:12:00,-14.292495,-30.125877
2016-02-10 16:13:00,-14.291077,-30.125702
2016-02-10 16:14:00,-14.289673,-30.125508
2016-02-10 16:15:00,-14.28823,-30.125383
2016-02-10 16:16:00,-14.286777,-30.125208
2016-02-10 16:17:00,-14.285313,-30.125072
2016-02-10 16:18:00,-14.283837,-30.124922
2016-02-10 16:19:00,-14.282405,-30.124693
2016-02-10 16:20:00,-14.280988,-30.124553
2016-02-10 16:21:00,-14.279532,-30.124382
2016-02-10 16:22:00,-14.278078,-30.124235
2016-02-10 16:23:00,-14.276623,-30.124087
2016-02-10 16:24:00,-14.275165,-30.123905
2016-02-10 16:25:00,-14.273723,-30.123698
2016-02-10 16:26:00,-14.272287,-30.123547
2016-02-10 16:27:00,-14.270855,-30.12346
2016-02-10 16:28:00,-14.269433,-30.123287
2016-02-10 16:29:00,-14.268,-30.123102
2016-02-10 16:30:00,-14.266557,-30.122937
2016-02-10 16:31:00,-14.265133,-30.122748
2016-02-10 16:32:00,-14.263743,-30.122577
2016-02-10 16:33:00,-14.262332,-30.122405
2016-02-10 16:34:00,-14.260912,-30.12226
2016-02-10 16:35:00,-14.259502,-30.122062
2016-02-10 16:36:00,-14.258063,-30.121933
2016-02-10 16:37:00,-14.256607,-30.121788
2016-02-10 16:38:00,-14.255175,-30.121622
2016-02-10 16:39:00,-14.253745,-30.121475
2016-02-10 16:40:00,-14.25232,-30.121278
2016-02-10 16:41:00,-14.250925,-30.121135
2016-02-10 16:42:00,-14.249522,-30.121008
2016-02-10 16:43:00,-14.248133,-30.12084
2016-02-10 16:44:00,-14.246757,-30.12066
2016-02-10 16:45:00,-14.245405,-30.12046
2016-02-10 16:46:00,-14.24403,-30.120317
2016-02-10 16:47:00,-14.242648,-30.12019
2016-02-10 16:48:00,-14.241265,-30.12002
2016-02-10 16:49:00,-14.239872,-30.119903
2016-02-10 16:50:00,-14.238455,-30.119745
2016-02-10 16:51:00,-14.237042,-30.1196
2016-02-10 16:52:00,-14.23564,-30.11941
2016-02-10 16:53:00,-14.234238,-30.119255
2016-02-10 16:54:00,-14.232832,-30.119082
2016-02-10 16:55:00,-14.23144,-30.11894
2016-02-10 16:56:00,-14.230038,-30.118773
2016-02-10 16:57:00,-14.228632,-30.118628
2016-02-10 16:58:00,-14.227225,-30.118448
2016-02-10 16:59:00,-14.225793,-30.118288
2016-02-10 17:00:00,-14.224363,-30.118117
2016-02-10 17:01:00,-14.222925,-30.11795
2016-02-10 17:02:00,-14.221495,-30.117815
2016-02-10 17:03:00,-14.220073,-30.117597
2016-02-10 17:04:00,-14.218625,-30.117473
2016-02-10 17:05:00,-14.217195,-30.117283
2016-02-10 17:06:00,-14.215795,-30.117085
2016-02-10 17:07:00,-14.214383,-30.116958
2016-02-10 17:08:00,-14.212943,-30.116798
2016-02-10 17:09:00,-14.211508,-30.11662
2016-02-10 17:10:00,-14.210073,-30.116478
2016-02-10 17:11:00,-14.208645,-30.116312
2016-02-10 17:12:00,-14.207228,-30.116158
2016-02-10 17:13:00,-14.205803,-30.115982
2016-02-10 17:14:00,-14.204385,-30.115805
2016-02-10 17:15:00,-14.202968,-30.115663
2016-02-10 17:16:00,-14.201555,-30.11548
2016-02-10 17:17:00,-14.200148,-30.115278
2016-02-10 17:18:00,-14.19875,-30.115125
2016-02-10 17:19:00,-14.197353,-30.115
2016-02-10 17:20:00,-14.195958,-30.11483
2016-02-10 17:21:00,-14.194602,-30.114678
2016-02-10 17:22:00,-14.193232,-30.114522
2016-02-10 17:23:00,-14.191875,-30.11437
2016-02-10 17:24:00,-14.190533,-30.114192
2016-02-10 17:25:00,-14.189167,-30.114077
2016-02-10 17:26:00,-14.187782,-30.113928
2016-02-10 17:27:00,-14.186388,-30.113783
2016-02-10 17:28:00,-14.185002,-30.113643
2016-02-10 17:29:00,-14.183627,-30.113445
2016-02-10 17:30:00,-14.182263,-30.113285
2016-02-10 17:31:00,-14.180888,-30.113148
2016-02-10 17:32:00,-14.17951,-30.113015
2016-02-10 17:33:00,-14.17812,-30.112845
2016-02-10 17:34:00,-14.176717,-30.112713
2016-02-10 17:35:00,-14.175332,-30.112533
2016-02-10 17:36:00,-14.173953,-30.11241
2016-02-10 17:37:00,-14.172583,-30.112225
2016-02-10 17:38:00,-14.171222,-30.112028
2016-02-10 17:39:00,-14.169797,-30.111927
2016-02-10 17:40:00,-14.168393,-30.111733
2016-02-10 17:41:00,-14.166978,-30.111585
2016-02-10 17:42:00,-14.165555,-30.111425
2016-02-10 17:43:00,-14.16412,-30.111252
2016-02-10 17:44:00,-14.162703,-30.11106
2016-02-10 17:45:00,-14.161275,-30.11093
2016-02-10 17:46:00,-14.159872,-30.11073
2016-02-10 17:47:00,-14.158475,-30.110588
2016-02-10 17:48:00,-14.157065,-30.110448
2016-02-10 17:49:00,-14.155665,-30.110292
2016-02-10 17:50:00,-14.154253,-30.110112
2016-02-10 17:51:00,-14.152842,-30.109935
2016-02-10 17:52:00,-14.151432,-30.109763
2016-02-10 17:53:00,-14.150017,-30.109617
2016-02-10 17:54:00,-14.148615,-30.10944
2016-02-10 17:55:00,-14.147207,-30.109312
2016-02-10 17:56:00,-14.145788,-30.109137
2016-02-10 17:57:00,-14.144377,-30.108983
2016-02-10 17:58:00,-14.142958,-30.108827
2016-02-10 17:59:00,-14.141552,-30.108667
2016-02-10 18:00:00,-14.140147,-30.108517
2016-02-10 18:01:00,-14.13875,-30.108328
2016-02-10 18:02:00,-14.137353,-30.108217
2016-02-10 18:03:00,-14.135973,-30.108053
2016-02-10 18:04:00,-14.13458,-30.107927
2016-02-10 18:05:00,-14.133198,-30.10779
2016-02-10 18:06:00,-14.131803,-30.10756
2016-02-10 18:07:00,-14.130383,-30.107373
2016-02-10 18:08:00,-14.128953,-30.107187
2016-02-10 18:09:00,-14.127518,-30.107048
2016-02-10 18:10:00,-14.126092,-30.106893
2016-02-10 18:11:00,-14.124675,-30.106712
2016-02-10 18:12:00,-14.123297,-30.106512
2016-02-10 18:13:00,-14.121918,-30.10632
2016-02-10 18:14:00,-14.120537,-30.106195
2016-02-10 18:15:00,-14.119157,-30.106052
2016-02-10 18:16:00,-14.117783,-30.105893
2016-02-10 18:17:00,-14.11642,-30.10573
2016-02-10 18:18:00,-14.115058,-30.105602
2016-02-10 18:19:00,-14.113683,-30.105435
2016-02-10 18:20:00,-14.112295,-30.105245
2016-02-10 18:21:00,-14.110917,-30.105073
2016-02-10 18:22:00,-14.109493,-30.104912
2016-02-10 18:23:00,-14.108085,-30.104752
2016-02-10 18:24:00,-14.106688,-30.104607
2016-02-10 18:25:00,-14.105273,-30.104457
2016-02-10 18:26:00,-14.103857,-30.104297
2016-02-10 18:27:00,-14.102442,-30.104123
2016-02-10 18:28:00,-14.101023,-30.103915
2016-02-10 18:29:00,-14.09958,-30.103753
2016-02-10 18:30:00,-14.098153,-30.103575
2016-02-10 18:31:00,-14.096738,-30.103433
2016-02-10 18:32:00,-14.095315,-30.103295
2016-02-10 18:33:00,-14.093897,-30.103147
2016-02-10 18:34:00,-14.092478,-30.102992
2016-02-10 18:35:00,-14.091063,-30.102802
2016-02-10 18:36:00,-14.089653,-30.102613
2016-02-10 18:37:00,-14.088235,-30.102432
2016-02-10 18:38:00,-14.0868,-30.102268
2016-02-10 18:39:00,-14.085362,-30.102103
2016-02-10 18:40:00,-14.083948,-30.101908
2016-02-10 18:41:00,-14.082565,-30.10176
2016-02-10 18:42:00,-14.08118,-30.101602
2016-02-10 18:43:00,-14.079787,-30.101462
2016-02-10 18:44:00,-14.078427,-30.101285
2016-02-10 18:45:00,-14.077065,-30.101133
2016-02-10 18:46:00,-14.075708,-30.100997
2016-02-10 18:47:00,-14.074328,-30.100822
2016-02-10 18:48:00,-14.072957,-30.100673
2016-02-10 18:49:00,-14.071585,-30.100525
2016-02-10 18:50:00,-14.070213,-30.100342
2016-02-10 18:51:00,-14.06884,-30.100213
2016-02-10 18:52:00,-14.067453,-30.100018
2016-02-10 18:53:00,-14.066062,-30.099842
2016-02-10 18:54:00,-14.064672,-30.099712
2016-02-10 18:55:00,-14.06327,-30.099572
2016-02-10 18:56:00,-14.061868,-30.099422
2016-02-10 18:57:00,-14.060452,-30.099232
2016-02-10 18:58:00,-14.059022,-30.099085
2016-02-10 18:59:00,-14.057597,-30.09889
2016-02-10 19:00:00,-14.056155,-30.098688
2016-02-10 19:01:00,-14.054728,-30.098543
2016-02-10 19:02:00,-14.05329,-30.098327
2016-02-10 19:03:00,-14.051837,-30.098188
2016-02-10 19:04:00,-14.05037,-30.09804
2016-02-10 19:05:00,-14.048903,-30.097877
2016-02-10 19:06:00,-14.047463,-30.097723
2016-02-10 19:07:00,-14.04603,-30.097577
2016-02-10 19:08:00,-14.04459,-30.097407
2016-02-10 19:09:00,-14.043137,-30.09724
2016-02-10 19:10:00,-14.04169,-30.09705
2016-02-10 19:11:00,-14.040245,-30.096878
2016-02-10 19:12:00,-14.038827,-30.096742
2016-02-10 19:13:00,-14.03743,-30.09656
2016-02-10 19:14:00,-14.036028,-30.096438
2016-02-10 19:15:00,-14.034623,-30.096267
2016-02-10 19:16:00,-14.033223,-30.096103
2016-02-10 19:17:00,-14.03183,-30.095933
2016-02-10 19:18:00,-14.03042,-30.095775
2016-02-10 19:19:00,-14.029028,-30.095627
2016-02-10 19:20:00,-14.027642,-30.095445
2016-02-10 19:21:00,-14.026268,-30.095277
2016-02-10 19:22:00,-14.024888,-30.09514
2016-02-10 19:23:00,-14.0235,-30.094957
2016-02-10 19:24:00,-14.02211,-30.094785
2016-02-10 19:25:00,-14.020708,-30.094658
2016-02-10 19:26:00,-14.019303,-30.094487
2016-02-10 19:27:00,-14.017922,-30.09433
2016-02-10 19:28:00,-14.016535,-30.094132
2016-02-10 19:29:00,-14.015147,-30.093953
2016-02-10 19:30:00,-14.013783,-30.093822
2016-02-10 19:31:00,-14.012415,-30.09366
2016-02-10 19:32:00,-14.011083,-30.093495
2016-02-10 19:33:00,-14.009722,-30.09335
2016-02-10 19:34:00,-14.008378,-30.093218
2016-02-10 19:35:00,-14.007017,-30.093093
2016-02-10 19:36:00,-14.00564,-30.092923
2016-02-10 19:37:00,-14.004287,-30.092713
2016-02-10 19:38:00,-14.002902,-30.09258
2016-02-10 19:39:00,-14.001535,-30.09244
2016-02-10 19:40:00,-14.000153,-30.09229
2016-02-10 19:41:00,-13.998788,-30.09213
2016-02-10 19:42:00,-13.99743,-30.091957
2016-02-10 19:43:00,-13.99607,-30.091778
2016-02-10 19:44:00,-13.994715,-30.091637
2016-02-10 19:45:00,-13.993367,-30.091462
2016-02-10 19:46:00,-13.992037,-30.091282
2016-02-10 19:47:00,-13.990692,-30.091108
2016-02-10 19:48:00,-13.989365,-30.090952
2016-02-10 19:49:00,-13.988033,-30.090775
2016-02-10 19:50:00,-13.986668,-30.090632
2016-02-10 19:51:00,-13.985283,-30.090472
2016-02-10 19:52:00,-13.983893,-30.090332
2016-02-10 19:53:00,-13.982523,-30.090158
2016-02-10 19:54:00,-13.98112,-30.090032
2016-02-10 19:55:00,-13.979725,-30.089837
2016-02-10 19:56:00,-13.978322,-30.089687
2016-02-10 19:57:00,-13.976893,-30.089518
2016-02-10 19:58:00,-13.975465,-30.089323
2016-02-10 19:59:00,-13.974022,-30.08913
2016-02-10 20:00:00,-13.97257,-30.088963
2016-02-10 20:01:00,-13.971127,-30.088812
2016-02-10 20:02:00,-13.969682,-30.08864
2016-02-10 20:03:00,-13.968262,-30.088498
2016-02-10 20:04:00,-13.966828,-30.088335
2016-02-10 20:05:00,-13.965377,-30.088152
2016-02-10 20:06:00,-13.963925,-30.087998
2016-02-10 20:07:00,-13.962458,-30.087812
2016-02-10 20:08:00,-13.96097,-30.087657
2016-02-10 20:09:00,-13.959502,-30.087475
2016-02-10 20:10:00,-13.958065,-30.087292
2016-02-10 20:11:00,-13.956647,-30.087172
2016-02-10 20:12:00,-13.955263,-30.08698
2016-02-10 20:13:00,-13.95389,-30.08683
2016-02-10 20:14:00,-13.95251,-30.086673
2016-02-10 20:15:00,-13.951138,-30.08652
2016-02-10 20:16:00,-13.949787,-30.086343
2016-02-10 20:17:00,-13.948412,-30.08624
2016-02-10 20:18:00,-13.947037,-30.086093
2016-02-10 20:19:00,-13.945667,-30.085933
2016-02-10 20:20:00,-13.944287,-30.08575
2016-02-10 20:21:00,-13.942908,-30.085633
2016-02-10 20:22:00,-13.941538,-30.085467
2016-02-10 20:23:00,-13.940155,-30.085293
2016-02-10 20:24:00,-13.938767,-30.085095
2016-02-10 20:25:00,-13.93737,-30.084938
2016-02-10 20:26:00,-13.935973,-30.084755
2016-02-10 20:27:00,-13.934592,-30.084622
2016-02-10 20:28:00,-13.933208,-30.084442
2016-02-10 20:29:00,-13.931845,-30.08427
2016-02-10 20:30:00,-13.930495,-30.084078
2016-02-10 20:31:00,-13.92914,-30.083957
2016-02-10 20:32:00,-13.927815,-30.083788
2016-02-10 20:33:00,-13.926435,-30.083658
2016-02-10 20:34:00,-13.92505,-30.08347
2016-02-10 20:35:00,-13.923653,-30.083325
2016-02-10 20:36:00,-13.922258,-30.083162
2016-02-10 20:37:00,-13.92086,-30.082987
2016-02-10 20:38:00,-13.919458,-30.08283
2016-02-10 20:39:00,-13.918045,-30.082628
2016-02-10 20:40:00,-13.916613,-30.082492
2016-02-10 20:41:00,-13.91518,-30.082305
2016-02-10 20:42:00,-13.913727,-30.082135
2016-02-10 20:43:00,-13.912295,-30.081943
2016-02-10 20:44:00,-13.910837,-30.0818
2016-02-10 20:45:00,-13.909388,-30.08165
2016-02-10 20:46:00,-13.90796,-30.081507
2016-02-10 20:47:00,-13.906543,-30.081313
2016-02-10 20:48:00,-13.905122,-30.08114
2016-02-10 20:49:00,-13.903703,-30.080973
2016-02-10 20:50:00,-13.90231,-30.080787
2016-02-10 20:51:00,-13.900933,-30.080623
2016-02-10 20:52:00,-13.899547,-30.080457
2016-02-10 20:53:00,-13.898152,-30.080322
2016-02-10 20:54:00,-13.89677,-30.080158
2016-02-10 20:55:00,-13.895363,-30.07998
2016-02-10 20:56:00,-13.893925,-30.079832
2016-02-10 20:57:00,-13.892512,-30.079657
2016-02-10 20:58:00,-13.891092,-30.079483
2016-02-10 20:59:00,-13.889662,-30.079312
2016-02-10 21:00:00,-13.888235,-30.079137
2016-02-10 21:01:00,-13.886825,-30.078955
2016-02-10 21:02:00,-13.885425,-30.078807
2016-02-10 21:03:00,-13.884035,-30.07864
2016-02-10 21:04:00,-13.882638,-30.078518
2016-02-10 21:05:00,-13.881245,-30.078332
2016-02-10 21:06:00,-13.879842,-30.07821
2016-02-10 21:07:00,-13.878438,-30.078008
2016-02-10 21:08:00,-13.877007,-30.077838
2016-02-10 21:09:00,-13.875575,-30.077688
2016-02-10 21:10:00,-13.874147,-30.077527
2016-02-10 21:11:00,-13.872713,-30.077345
2016-02-10 21:12:00,-13.871288,-30.077192
2016-02-10 21:13:00,-13.86987,-30.077015
2016-02-10 21:14:00,-13.868477,-30.076867
2016-02-10 21:15:00,-13.86709,-30.076695
2016-02-10 21:16:00,-13.865713,-30.076567
2016-02-10 21:17:00,-13.86437,-30.076377
2016-02-10 21:18:00,-13.863012,-30.076245
2016-02-10 21:19:00,-13.861648,-30.076082
2016-02-10 21:20:00,-13.860293,-30.075918
2016-02-10 21:21:00,-13.858935,-30.075755
2016-02-10 21:22:00,-13.857575,-30.075585
2016-02-10 21:23:00,-13.856222,-30.075423
2016-02-10 21:24:00,-13.854865,-30.075277
2016-02-10 21:25:00,-13.853523,-30.075073
2016-02-10 21:26:00,-13.852175,-30.074937
2016-02-10 21:27:00,-13.850845,-30.074788
2016-02-10 21:28:00,-13.84952,-30.07463
2016-02-10 21:29:00,-13.848197,-30.074495
2016-02-10 21:30:00,-13.846862,-30.074323
2016-02-10 21:31:00,-13.845512,-30.07419
2016-02-10 21:32:00,-13.844163,-30.07402
2016-02-10 21:33:00,-13.842818,-30.073863
2016-02-10 21:34:00,-13.841478,-30.073695
2016-02-10 21:35:00,-13.840142,-30.07355
2016-02-10 21:36:00,-13.838812,-30.073395
2016-02-10 21:37:00,-13.837465,-30.073265
2016-02-10 21:38:00,-13.836137,-30.073083
2016-02-10 21:39:00,-13.834787,-30.072908
2016-02-10 21:40:00,-13.83346,-30.072747
2016-02-10 21:41:00,-13.832122,-30.072607
2016-02-10 21:42:00,-13.830785,-30.072463
2016-02-10 21:43:00,-13.829453,-30.07226
2016-02-10 21:44:00,-13.828118,-30.072092
2016-02-10 21:45:00,-13.82677,-30.071917
2016-02-10 21:46:00,-13.825413,-30.07175
2016-02-10 21:47:00,-13.824082,-30.071603
2016-02-10 21:48:00,-13.822728,-30.07145
2016-02-10 21:49:00,-13.821377,-30.071298
2016-02-10 21:50:00,-13.820038,-30.071108
2016-02-10 21:51:00,-13.818688,-30.070967
2016-02-10 21:52:00,-13.817337,-30.0708
2016-02-10 21:53:00,-13.81599,-30.070667
2016-02-10 21:54:00,-13.81464,-30.070493
2016-02-10 21:55:00,-13.813305,-30.070297
2016-02-10 21:56:00,-13.81198,-30.070117
2016-02-10 21:57:00,-13.810655,-30.069987
2016-02-10 21:58:00,-13.809312,-30.069848
2016-02-10 21:59:00,-13.807962,-30.069712
2016-02-10 22:00:00,-13.8066,-30.069563
2016-02-10 22:01:00,-13.805262,-30.069408
2016-02-10 22:02:00,-13.80391,-30.069255
2016-02-10 22:03:00,-13.80256,-30.06906
2016-02-10 22:04:00,-13.801245,-30.0689
2016-02-10 22:05:00,-13.799907,-30.068768
2016-02-10 22:06:00,-13.798578,-30.068582
2016-02-10 22:07:00,-13.797253,-30.06844
2016-02-10 22:08:00,-13.795927,-30.068288
2016-02-10 22:09:00,-13.794605,-30.068127
2016-02-10 22:10:00,-13.79329,-30.067953
2016-02-10 22:11:00,-13.791988,-30.067765
2016-02-10 22:12:00,-13.790673,-30.067647
2016-02-10 22:13:00,-13.789388,-30.067468
2016-02-10 22:14:00,-13.788113,-30.067293
2016-02-10 22:15:00,-13.786803,-30.067148
2016-02-10 22:16:00,-13.785485,-30.066963
2016-02-10 22:17:00,-13.784157,-30.066812
2016-02-10 22:18:00,-13.782842,-30.066648
2016-02-10 22:19:00,-13.781517,-30.066515
2016-02-10 22:20:00,-13.780185,-30.066343
2016-02-10 22:21:00,-13.778853,-30.066207
2016-02-10 22:22:00,-13.7775,-30.066037
2016-02-10 22:23:00,-13.77616,-30.065892
2016-02-10 22:24:00,-13.774807,-30.065747
2016-02-10 22:25:00,-13.773447,-30.065587
2016-02-10 22:26:00,-13.772063,-30.065443
2016-02-10 22:27:00,-13.770685,-30.065288
2016-02-10 22:28:00,-13.769302,-30.065153
2016-02-10 22:29:00,-13.767923,-30.064988
2016-02-10 22:30:00,-13.766557,-30.064828
2016-02-10 22:31:00,-13.765172,-30.064697
2016-02-10 22:32:00,-13.76379,-30.064502
2016-02-10 22:33:00,-13.76241,-30.064305
2016-02-10 22:34:00,-13.76101,-30.064147
2016-02-10 22:35:00,-13.759633,-30.06397
2016-02-10 22:36:00,-13.758218,-30.063852
2016-02-10 22:37:00,-13.756803,-30.063662
2016-02-10 22:38:00,-13.755383,-30.063517
2016-02-10 22:39:00,-13.75401,-30.063342
2016-02-10 22:40:00,-13.75262,-30.063205
2016-02-10 22:41:00,-13.751248,-30.063012
2016-02-10 22:42:00,-13.749897,-30.062873
2016-02-10 22:43:00,-13.748533,-30.062735
2016-02-10 22:44:00,-13.747175,-30.062533
2016-02-10 22:45:00,-13.745782,-30.062377
2016-02-10 22:46:00,-13.744375,-30.06222
2016-02-10 22:47:00,-13.742998,-30.062067
2016-02-10 22:48:00,-13.741608,-30.06188
2016-02-10 22:49:00,-13.740213,-30.061717
2016-02-10 22:50:00,-13.738828,-30.06156
2016-02-10 22:51:00,-13.737438,-30.061425
2016-02-10 22:52:00,-13.736068,-30.06127
2016-02-10 22:53:00,-13.734688,-30.061085
2016-02-10 22:54:00,-13.733315,-30.060918
2016-02-10 22:55:00,-13.731927,-30.060753
2016-02-10 22:56:00,-13.730513,-30.060595
2016-02-10 22:57:00,-13.729095,-30.060433
2016-02-10 22:58:00,-13.727668,-30.06026
2016-02-10 22:59:00,-13.72624,-30.060075
2016-02-10 23:00:00,-13.7248,-30.059907
2016-02-10 23:01:00,-13.72335,-30.059717
2016-02-10 23:02:00,-13.721917,-30.059542
2016-02-10 23:03:00,-13.720475,-30.059392
2016-02-10 23:04:00,-13.719033,-30.059217
2016-02-10 23:05:00,-13.717605,-30.059037
2016-02-10 23:06:00,-13.716163,-30.058875
2016-02-10 23:07:00,-13.714723,-30.058685
2016-02-10 23:08:00,-13.713293,-30.05855
2016-02-10 23:09:00,-13.71187,-30.058378
2016-02-10 23:10:00,-13.710467,-30.058217
2016-02-10 23:11:00,-13.709063,-30.058028
2016-02-10 23:12:00,-13.707643,-30.057857
2016-02-10 23:13:00,-13.706202,-30.057717
2016-02-10 23:14:00,-13.704778,-30.057562
2016-02-10 23:15:00,-13.703378,-30.05737
2016-02-10 23:16:00,-13.70197,-30.057242
2016-02-10 23:17:00,-13.700577,-30.057063
2016-02-10 23:18:00,-13.699187,-30.056887
2016-02-10 23:19:00,-13.697773,-30.056727
2016-02-10 23:20:00,-13.696347,-30.056523
2016-02-10 23:21:00,-13.694935,-30.05638
2016-02-10 23:22:00,-13.693523,-30.056223
2016-02-10 23:23:00,-13.692107,-30.056038
2016-02-10 23:24:00,-13.690702,-30.055895
2016-02-10 23:25:00,-13.689307,-30.055692
2016-02-10 23:26:00,-13.687903,-30.055552
2016-02-10 23:27:00,-13.686512,-30.055382
2016-02-10 23:28:00,-13.685107,-30.055227
2016-02-10 23:29:00,-13.683712,-30.055037
2016-02-10 23:30:00,-13.682323,-30.054878
2016-02-10 23:31:00,-13.680913,-30.054703
2016-02-10 23:32:00,-13.679492,-30.054553
2016-02-10 23:33:00,-13.678087,-30.05441
2016-02-10 23:34:00,-13.676683,-30.05424
2016-02-10 23:35:00,-13.675282,-30.054063
2016-02-10 23:36:00,-13.67387,-30.05386
2016-02-10 23:37:00,-13.672438,-30.053705
2016-02-10 23:38:00,-13.670992,-30.053568
2016-02-10 23:39:00,-13.669552,-30.0534
2016-02-10 23:40:00,-13.668105,-30.053217
2016-02-10 23:41:00,-13.666657,-30.053055
2016-02-10 23:42:00,-13.665218,-30.052873
2016-02-10 23:43:00,-13.663768,-30.052715
2016-02-10 23:44:00,-13.662332,-30.052527
2016-02-10 23:45:00,-13.6609,-30.052363
2016-02-10 23:46:00,-13.659508,-30.052178
2016-02-10 23:47:00,-13.658077,-30.052043
